Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3308,3308,6497,listening to on the train and i did not realize how loud my headphones are and the old man next to me keeps giving me weird looks,2020-02-05 22:12:08+00:00,2020-02-05,2020-05,Subway,Negative,The old man next to me gave weird looks due to loud headphones.
3309,3309,6498,platforms and plaid the nyc subway https: and and t.co and os2jiyrju6,2020-02-05 22:04:58+00:00,2020-02-05,2020-05,Subway,Positive,The tweet is about the subway platforms and plaid.
3310,3310,6499,"i am at mta subway castle hill ave (6) in bronx, ny https: and and t.co and h35j2j9mes",2020-02-05 22:00:57+00:00,2020-02-05,2020-05,Subway,Neutral,The tweet is just sharing a location.
3311,3311,6500,"when you miss one train, you miss them all. the rest of your trip might as well go to shit.",2020-02-05 21:42:05+00:00,2020-02-05,2020-05,Subway,Negative,Missing one train can ruin the rest of the trip.
3312,3312,6501,"can ya chill with the porn rn, i am scrolling on the train",2020-02-05 21:39:48+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is about scrolling on the subway and asking someone to stop with porn.
3313,3313,6502,"we do not need to drive in nyc , so we are always walking, on the train, or the bus ... https: and and t.co and 3pgfjl8y84",2020-02-05 21:31:25+00:00,2020-02-05,2020-05,Unknown,,
3314,3314,6504,"on the train in first cart near the conductors..we are stopped because the emergency brakes got activated..hear the conductor thru the door go ""as long as there is not a person under there we are good""....",2020-02-05 21:15:31+00:00,2020-02-05,2020-05,Subway,Negative,"The emergency brakes were activated on the train, causing a delay."
3315,3315,6507,let me take the train home i am not in the mood to deal with traffic right now,2020-02-05 21:08:36+00:00,2020-02-05,2020-05,Subway,Negative,The person wants to avoid traffic and take the subway home.
3316,3316,6508,pleaseeee pleaseee just a bit faster .. i got class at 5:50 and i need to travel on the train with no signal in about 30 minutes https: and and t.co and e2gqvbnf7w,2020-02-05 21:04:36+00:00,2020-02-05,2020-05,Subway,Negative,The subway was delayed and the traveler was in a hurry to get to class.
3317,3317,6513,taking a cab because why would the subway work,2020-02-05 20:39:58+00:00,2020-02-05,2020-05,Taxi,Negative,"The subway was not working, so the person had to take a taxi."
3318,3318,6515,the z train is the bane of my existence,2020-02-05 20:36:57+00:00,2020-02-05,2020-05,Subway,Negative,The Z train is causing inconvenience and frustration.
3319,3319,6516,is this and worker who is parked atlantic avenue in brooklyn commuting from florida? https: and and t.co and tswn2fpjri,2020-02-05 20:34:58+00:00,2020-02-05,2020-05,Car,Negative,"The tweet is about a car parked at Atlantic Avenue in Brooklyn, not a commuter from Florida."
3320,3320,6518,"we got on track, he is the train wreak",2020-02-05 20:20:31+00:00,2020-02-05,2020-05,Subway,Negative,The train was delayed due to a wreck.
3321,3321,6519,noticed the hasid women on the subway are using dumb phones to avoid being tempted by the demonic internet.,2020-02-05 20:18:29+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is negative towards the use of smartphones by Hasidic women on the subway.
3322,3322,6520,"ever been stuck between ya city &amp; the trash train that runs though ? better have at least 30 min to enjoy the view &amp; smell. it is an experience. also, never thought i would get used to the sign... https: and and t.co and piakzfwj8y",2020-02-05 20:16:41+00:00,2020-02-05,2020-05,Subway,Positive,The subway experience was unique and enjoyable.
3323,3323,6523,on arriving at beach 116th street. standing room only midday on a bus the mta wants to eliminate. mta meeting tonight at 6pm on at https: and and t.co and 3kplva0h5y,2020-02-05 19:51:09+00:00,2020-02-05,2020-05,Bus,Negative,The bus service was overcrowded and the MTA wants to eliminate it.
3324,3324,6524,that is how it always goes. and either last year or the year before they tried to cancel him for something that was years ago too. i was not on that train that made gave me too many laughs laugh,2020-02-05 19:47:45+00:00,2020-02-05,2020-05,Subway,Negative,The subway was delayed and the person was canceled for something that happened years ago.
3325,3325,6526,damn i accidentally duffed this old man on the subway while walking across the train. dude looked like he was about to blow a gasket lmao. i really need to check my wingspan more often.,2020-02-05 19:31:01+00:00,2020-02-05,2020-05,Subway,Negative,The tweet describes an accident that happened on the subway.
3326,3326,6528,so i helped this girl w and directions on the train because she was not from here &amp; the m had skipped a few stops. she aggressively asked me why as if i knew but i helped her anyway. she did not say thank you &amp; she left her crumpled up wendy's bag on her seat. do not be like this girl.,2020-02-05 19:19:57+00:00,2020-02-05,2020-05,Subway,Negative,The person was not thankful for help and left their trash behind.
3327,3327,6529,i think my favorite part of my neighborhood is the smell of the bakery from below the train station,2020-02-05 19:13:28+00:00,2020-02-05,2020-05,Unknown,Positive,The smell of the bakery is a positive aspect of the neighborhood.
3328,3328,6530,there was human shit wiped on the subway seat and everyone noticed it and did not sit obviously except this one white kid who just did not look,2020-02-05 19:11:43+00:00,2020-02-05,2020-05,Subway,Negative,The subway was dirty and unpleasant.
3329,3329,6531,your systems are made to rob us. why did i have $6.00 dollars on my metro card and when i swipped my metro card it said i had insufficient funds. this is not the first thing this has happened to me and i am also hearing this has happened to others. fix your machines.,2020-02-05 19:05:47+00:00,2020-02-05,2020-05,Subway,Negative,The subway system has been reported to have issues with insufficient funds on metro cards.
3330,3330,6532,"phone scammers, if you are going to try to scam a subway boy like me, you need to do better than talking about my vehicle warranty.",2020-02-05 18:57:40+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is about a negative experience with phone scammers.
3331,3331,6533,for riding amtrak means i get to see parts of the country i would never see and i am not driving. great example is service through,2020-02-05 18:47:32+00:00,2020-02-05,2020-05,Unknown,,
3332,3332,6536,"with all the money that we give you, annual fare hikes and yet you cannot maintain your basic equipment, or make anything accessible. guessing your fat cats just keep pocketing all the cash, eh? https: and and t.co and jcskhujeva via",2020-02-05 18:10:58+00:00,2020-02-05,2020-05,Subway,Negative,The subway is poorly maintained and inaccessible.
3333,3333,6538,leave a half hour early because the subway is falling apart and still end up late. this city is completely broken,2020-02-05 17:54:07+00:00,2020-02-05,2020-05,Subway,Negative,The subway is falling apart and still causes delays.
3334,3334,6539,since the speakers do not work on this 2 train i am stuck on at eastern parkway any chance you can let us know what is going on?,2020-02-05 17:52:41+00:00,2020-02-05,2020-05,Subway,Negative,The subway train was stuck at Eastern Parkway due to a malfunctioning speaker.
3335,3335,6541,"old homeless guy went right under the turnstile in full view of the guy in the booth. he could not have cared less. why should i even bother paying the fare for the subway? comment, ?",2020-02-05 17:45:43+00:00,2020-02-05,2020-05,Subway,Negative,The old homeless man went under the turnstile without paying the fare.
3336,3336,6542,"i just gagged because i am like ""did i just do that? why? i need to get back on the train...."" it was like that $5 was for him. it was just my job to get it to him.",2020-02-05 17:32:19+00:00,2020-02-05,2020-05,Unknown,Negative,The tweet expresses frustration and dissatisfaction with a situation.
3337,3337,6544,when i get the 4 seat on the train,2020-02-05 17:21:54+00:00,2020-02-05,2020-05,Subway,Positive,The person is happy about getting a 4 seat on the train.
3338,3338,6545,"even ""virtual bus stop"" microtransit should only be competitive w and mta bus in special service scenarios e.g. if we want &lt;15 minute quality overnight frequency but there are only a couple dozen hourly riders in the corridor. (have to do the math but it is illustrative)",2020-02-05 17:15:50+00:00,2020-02-05,2020-05,Bus,Neutral,The tweet is discussing the competitive nature of microtransit in comparison to MTA bus service.
3339,3339,6547,i be on the train station so confused when i see jets and giants shit,2020-02-05 17:03:04+00:00,2020-02-05,2020-05,Unknown,Negative,The tweet is confusing and doesn't mention any specific mode of travel.
3340,3340,6548,if i did not go to another cart on the train when i seen a asian in a mask shittinme,2020-02-05 16:58:47+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is offensive and inappropriate.
3341,3341,6550,on the 1 train going to lunch and there is a hotep man yelling about google and literature lmfaooooo why,2020-02-05 16:51:59+00:00,2020-02-05,2020-05,Subway,Negative,The tweet is about a negative experience on the subway.
3342,3342,6551,"please fix the one (of two!) sbs pass machines at e 86th &amp; 2nd ave, nw corner.",2020-02-05 16:49:53+00:00,2020-02-05,2020-05,Bus,Negative,The SBS pass machine at E 86th &amp; 2nd Ave is not working.
3343,3343,6553,lmfao. i am still a slave to the mta so i just use my body force to go through it,2020-02-05 16:28:46+00:00,2020-02-05,2020-05,Subway,Negative,The tweet expresses frustration with the MTA.
3344,3344,6555,"i am at mta subway 63rd dr and rego park (m and r) in rego park, ny https: and and t.co and zhshbiilvv",2020-02-05 16:25:35+00:00,2020-02-05,2020-05,Subway,Neutral,The tweet is about a specific location on the subway.
3345,3345,6556,nothing more annoying than your new monthly metro card not working worked this morning!,2020-02-05 16:19:02+00:00,2020-02-05,2020-05,Subway,Negative,The new monthly metro card malfunctioned this morning.
3346,3346,6557,thanks for letting a downtown 6 train pass thru the cypress ave station without stopping. the train was schedule to stop at the station at 11:12am.,2020-02-05 16:16:35+00:00,2020-02-05,2020-05,Subway,Negative,"The subway train passed through the Cypress Ave station without stopping, despite being scheduled to do so."
3347,3347,6558,"i sneezed 5 times in a row on the subway this morning, and then there was somehow much more room for me than for anyone else",2020-02-05 16:14:34+00:00,2020-02-05,2020-05,Subway,Negative,The subway was crowded and uncomfortable.
3348,3348,6560,i wish i knew how to navigate and take the subway while here. i would probably end up in connecticut somewhere. (idek if it goes way out there),2020-02-05 15:59:25+00:00,2020-02-05,2020-05,Subway,Negative,The person is having difficulty navigating the subway system.
